n0,ne/n0,(Ar)/n0,(Ar*(1))/n0,(Ar*(2))/n0,(Ar*(3))/n0,Tg,E,energy,mobility,diffusion,C0,C1,C2,C3,C4,C5,C6,C7
3.22e+22,6.004671239752688e-05,0.9999398961814407,2.163230452151706e-08,1.5713314270104954e-09,3.390252582312328e-08,3088.420959046376,0.0017785133426750825,0.29179845422292927,-3.296415404399349e+17,3.264194728865585e+25,2.0285601779480067e-15,0.0,0.0,0.0,0.0,3.248182263005069e-23,6.992080136056255e-23,1.547847549498077e-19
3.22e+22,3.3415771692342313e-06,0.9999966582738402,9.366379177873151e-11,1.0436969745787557e-11,4.488977116572946e-11,1940.4763556990847,6.140785971985596,0.3325218565720141,5.826930756508204e+23,3.191272746444431e+25,2.3376934645352368e-15,0.0,0.0,0.0,0.0,1.466970121521905e-23,3.456016131710803e-23,1.3059607092073808e-19
3.22e+22,2.9810651604447113e-06,0.9999970188147758,7.218698493508055e-11,7.765411908779096e-12,4.0111406151673836e-11,2010.214287958366,5.867651532816254,0.3291530325728202,5.335497077481407e+23,3.1976938321405783e+25,2.309536095139704e-15,0.0,0.0,0.0,0.0,1.5393670483864382e-23,3.603419689561052e-23,1.3128388842794688e-19
3.22e+22,4.075216498734181e-06,0.9999959245674042,1.4228466054854301e-10,1.634284303155265e-11,5.746948541044176e-11,1873.996654725396,4.917585729566897,0.3181651546329986,3.546153996039431e+23,3.2173114223852338e+25,2.2188147475632747e-15,0.0,0.0,0.0,0.0,1.2922867556305252e-23,3.0584876529969833e-23,1.1850448033407117e-19
3.22e+22,2.0717040880732404e-06,0.9999979281627707,7.999357238505996e-11,6.421166053942689e-12,4.672661797075905e-11,2004.530974940006,4.860213442422316,0.3176536516004817,3.563554168043049e+23,3.2181206044558494e+25,2.2153810480855446e-15,0.0,0.0,0.0,0.0,1.4545176836299713e-23,3.402797727218014e-23,1.2347554727035972e-19
3.22e+22,6.504187343796295e-05,0.9999348935767853,2.3291725247052346e-08,1.6708743071248786e-09,3.958717713252715e-08,3239.4888135810324,0.019085488936239826,0.2918995127991951,-2.652763688532069e+18,3.263984448961646e+25,2.0300116254233806e-15,0.0,0.0,0.0,0.0,3.646981427817383e-23,7.775980321385111e-23,1.62288599232752e-19
3.22e+22,5.1137076661602375e-05,0.9999488202902291,1.7453712933157854e-08,1.3069013751494516e-09,2.3872495156611028e-08,2868.7983396096724,1.2581113906377903e-12,0.29165226608401007,6842318.265855749,3.2644989706353303e+25,2.0264560266636675e-15,0.0,0.0,0.0,0.0,2.73219941257644e-23,5.967424767723953e-23,1.4435510848814586e-19
3.22e+22,9.43082686475291e-06,0.9999905669372354,1.077438178514261e-09,8.054109664382345e-11,1.077920607285244e-09,2473.2219599644804,3.5711797281754145,0.30603319871310963,1.7744785266917928e+23,3.237035168295771e+25,2.1277109835385743e-15,0.0,0.0,0.0,0.0,2.0895640547045438e-23,4.701373494336598e-23,1.35963834049284e-19
3.22e+22,1.7329375094204985e-06,0.9999982670198471,3.243105867874063e-11,4.182719820758775e-12,6.0297262805587655e-12,1663.1793147953524,2.7598544120226767,0.2996815723476675,8.79600750753053e+22,3.2480242476797527e+25,2.0768996538696913e-15,0.0,0.0,0.0,0.0,9.741674715984401e-24,2.3476614392476373e-23,1.0050003016628549e-19
3.22e+22,1.6991848940762168e-05,0.9999830042005602,2.6461498829293446e-09,2.843373127308372e-10,1.0200117863951614e-09,1872.6357174243417,0.02217008544435448,0.29099158803351927,-1.2636725820495946e+18,3.265878833658456e+25,2.016942800769795e-15,0.0,0.0,0.0,0.0,1.1490524170648184e-23,2.713368552909473e-23,1.03622558991547e-19
3.22e+22,1.8703325533943088e-05,0.999981292217865,3.349680135186501e-09,4.000282703940549e-10,7.068926328302033e-10,1703.337228845514,0.0022343375008158865,0.2908789361447616,-3.3631477856222125e+17,3.2661152431854974e+25,2.015325918733025e-15,0.0,0.0,0.0,0.0,9.763420257722924e-24,2.3421277796210508e-23,9.768615472643445e-20
3.22e+22,1.7475870856704302e-06,0.9999982523378704,4.608459814802893e-11,4.050141394449892e-12,2.4909244897757276e-11,1967.3889800630575,5.554587965642654,0.3253591355210168,4.839515284753443e+23,3.204682253810925e+25,2.2777581285787185e-15,0.0,0.0,0.0,0.0,1.4552100809411572e-23,3.4179016376938725e-23,1.2689869908583154e-19
3.22e+22,2.4876785994202758e-05,0.9999751133792798,5.194324342190948e-09,4.545228323049886e-10,4.185878984125764e-09,2276.189483768718,1.1205896730348055,0.2927381961942031,7.981984018022818e+21,3.261778054671689e+25,2.03092563371224e-15,0.0,0.0,0.0,0.0,1.6708934294985082e-23,3.812930913512422e-23,1.1970064462498709e-19
3.22e+22,6.831627789523051e-05,0.9999316085202604,3.129741104136066e-08,2.366172568393266e-09,4.153826078726034e-08,2828.219893937802,0.5624572470112009,0.29199935160886403,1.1709839970392935e+21,3.2636342213255645e+25,2.028624025085798e-15,0.0,0.0,0.0,0.0,2.647447965000581e-23,5.798813053439981e-23,1.4272293080985807e-19
3.22e+22,3.899620661594671e-05,0.9999609794258331,1.1645897646009946e-08,9.528132181920303e-10,1.1768840077355732e-08,2495.7921549955186,1.094538516671931e-12,0.2914043193942474,2874909.4943441786,3.2650159247748573e+25,2.022887304925515e-15,0.0,0.0,0.0,0.0,2.0087003356005545e-23,4.505809818367857e-23,1.2788498353188658e-19
3.22e+22,2.4075404373494814e-06,0.9999975923849924,4.843562523790572e-11,5.6630836010673306e-12,2.0471522133282295e-11,1883.326680130925,6.737326507620062,0.3403772150429235,7.173019455780111e+23,3.1754040683162904e+25,2.4054163762537964e-15,0.0,0.0,0.0,0.0,1.443996786800599e-23,3.421796227985647e-23,1.336841997981364e-19
3.22e+22,6.7828090149703e-05,0.9999321018710875,2.519696413786618e-08,1.8057329877396018e-09,4.3036065496763145e-08,3248.4004523348094,0.0020124119838594435,0.29190503235152326,-4.5137606944198304e+17,3.2639731808793973e+25,2.0300942538770567e-15,0.0,0.0,0.0,0.0,3.6714942823492755e-23,7.823974271197663e-23,1.6273852825057007e-19
3.22e+22,2.1452029642748814e-05,0.9999785413460963,4.131647782481272e-09,4.132754015558954e-10,2.0793378510320618e-09,1988.377038256543,0.0007063811485157202,0.291067688474543,2.555558811708031e+16,3.2657196800776485e+25,2.0180424054432964e-15,0.0,0.0,0.0,0.0,1.2806556820306292e-23,2.993187761549571e-23,1.0783694442146733e-19
3.22e+22,4.914109052066267e-05,0.999950819955235,1.5252800625257017e-08,1.1216351143202103e-09,2.2579808653673043e-08,2990.079608356661,0.08645116242946187,0.29174175344097414,3.121663988079602e+17,3.2643086367027034e+25,2.027677876849081e-15,0.0,0.0,0.0,0.0,3.008629492755081e-23,6.517943274552008e-23,1.500532614177725e-19
3.22e+22,1.951924561285501e-05,0.9999804756207522,3.5635989400696277e-09,3.9302268522317345e-10,1.1770132945005092e-09,1820.3560545669427,0.0031800013789092365,0.29095640430207625,-5.097129953566039e+17,3.26595280815046e+25,2.0164407510729596e-15,0.0,0.0,0.0,0.0,1.0932869764960237e-23,2.5940333721258803e-23,1.0176062513353258e-19
3.22e+22,4.481827016697436e-05,0.9999551489494036,1.4454376561215735e-08,1.1247854871701824e-09,1.7201267472698034e-08,2680.5766991869823,1.1755580345573978e-12,0.2915270985239127,4558538.35348925,3.2647597896439006e+25,2.024654456411171e-15,0.0,0.0,0.0,0.0,2.3446809158296e-23,5.18869580554952e-23,1.3585305807025696e-19
3.22e+22,2.184303359043224e-05,0.9999781499687365,4.1907296183528506e-09,4.058412851122941e-10,2.4011019465000893e-09,2057.2231078343293,0.03473097015996731,0.2911147392538123,-1.42968157513528e+18,3.265620597483069e+25,2.0187087624201687e-15,0.0,0.0,0.0,0.0,1.3645332103988103e-23,3.170322201092547e-23,1.1040608231104535e-19
3.22e+22,3.153687743743245e-05,0.9999684478504941,8.21831809482886e-09,7.307537023762666e-10,6.322996354925358e-09,2253.236739050649,0.0184325052406111,0.2912437100034964,7.821590258799112e+16,3.265351252963545e+25,2.020572686050893e-15,0.0,0.0,0.0,0.0,1.6277751341153352e-23,3.7209261533119444e-23,1.1797522535225623e-19
3.22e+22,1.6289278119035393e-05,0.9999837072275606,2.501254439326973e-09,2.858669346107756e-10,7.071991406535146e-10,1772.8702965210039,0.006848698414211198,0.2909250046746133,-5.285850309724857e+17,3.2660186131260034e+25,2.0159885348797608e-15,0.0,0.0,0.0,0.0,1.0445463163893535e-23,2.4893250963014163e-23,1.0009171972359839e-19
3.22e+22,3.2231199526479163e-06,0.9999967767387932,8.516565884220435e-11,9.121175245681493e-12,4.6967252288382217e-11,2007.3180250963433,5.251596159138024,0.3219042852691595,4.117415448256285e+23,3.2108397310748204e+25,2.2495952122227897e-15,0.0,0.0,0.0,0.0,1.4859296661050118e-23,3.4768186806058823e-23,1.2630434861351574e-19
3.22e+22,2.3570008665927747e-05,0.9999764217842355,4.875031251527038e-09,4.678712611829063e-10,2.864195988820818e-09,2071.819446070418,0.02706311668239356,0.29112385751960457,-1.2327689752793595e+18,3.265601747974504e+25,2.018844230397367e-15,0.0,0.0,0.0,0.0,1.3828610708239103e-23,3.20891035226183e-23,1.1095632735195718e-19
